,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
431,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(a),9.87,11/2024,294,292,0.0,288
432,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(a),9.87,11/2024,266,264,0.0,261
433,Health Care Providers & Services,Encorevet Group LLC+Senior loan,One stop,L +6.75(a),9.87,11/2024,244,243,0.0,239
434,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(a),9.87,11/2024,163,162,0.0,160
435,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(a),9.87,11/2024,114,113,0.0,112
436,Health Care Providers & Services,Encorevet Group LLC+Senior loan,One stop,L +6.75(a),9.87,11/2024,110,110,0.0,107
437,Health Care Providers & Services,Encorevet Group LLC+Senior loan,One stop,L +6.75(a),9.87,11/2024,68,68,0.0,67
438,Health Care Providers & Services,Encorevet Group LLC+Senior loan,One stop,L +6.75(a),9.87,11/2024,57,56,0.0,56
439,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(a),9.87,11/2024,56,55,0.0,55
440,Health Care Providers & Services,Encorevet Group LLC+One stop,One stop,L +6.75(a),9.87,11/2024,32,32,0.0,32
441,Health Care Providers & Services,Encorevet Group LLC+Senior loan,One stop,L +6.75(a),9.87,11/2024,10,10,0.0,10
442,Health Care Providers & Services,Encorevet Group LLC+(5),Senior loan,L +6.75,N/A(6),11/2024,0,0,0.0,(  1  )
443,Health Care Providers & Services,Encorevet Group LLC+(5),One stop,L +6.75,N/A(6),11/2024,0,(  1  ),0.0,0
444,Health Care Providers & Services,"ERC Topco Holdings, LLC+One stop",One stop,L +5.5(b),9.17,11/2028,9546,9471,0.4,9259
445,Health Care Providers & Services,"ERC Topco Holdings, LLC+(5)",One stop,L +5.5,N/A(6),11/2027,0,(  1  ),0.0,(  5  )
446,Health Care Providers & Services,"ERC Topco Holdings, LLC+(5)",One stop,L +5.5,N/A(6),11/2028,0,(  3  ),0.0,(  7  )
447,Health Care Providers & Services,Eyecare Services Partners Holdings LLC+One stop,One stop,L +9.25(a),4.13cash/8.25PIK,05/2023,19569,19596,0.5,12720
448,Health Care Providers & Services,Eyecare Services Partners Holdings LLC*+One stop,One stop,L +9.25(a),4.13cash/8.25PIK,05/2023,8584,8615,0.2,5580
449,Health Care Providers & Services,Eyecare Services Partners Holdings LLC*#,One stop,L +9.25(a),4.12cash/8.25PIK,05/2023,7518,7546,0.2,4887
450,Health Care Providers & Services,Eyecare Services Partners Holdings LLC+One stop,One stop,L +9.25(a),4.12cash/8.25PIK,05/2023,5533,5538,0.1,3596
451,Health Care Providers & Services,Eyecare Services Partners Holdings LLC*+One stop,One stop,L +9.25(a),4.12cash/8.25PIK,05/2023,2567,2577,0.1,1669
452,Health Care Providers & Services,Eyecare Services Partners Holdings LLC*+One stop,One stop,L +9.25(a),4.12cash/8.25PIK,05/2023,1648,1654,0.0,1070
453,Health Care Providers & Services,Eyecare Services Partners Holdings LLC*#,One stop,L +9.25(a),4.12cash/8.25PIK,05/2023,1218,1222,0.0,792
454,Health Care Providers & Services,Eyecare Services Partners Holdings LLC*#,One stop,L +9.25(a),4.12cash/8.25PIK,05/2023,1073,1077,0.0,697
455,Health Care Providers & Services,Eyecare Services Partners Holdings LLC+One stop,One stop,L +9.25(a),4.14cash/8.25PIK,05/2023,1168,1159,0.0,613
456,Health Care Providers & Services,Eyecare Services Partners Holdings LLC*+One stop,One stop,L +9.25(a),4.13cash/8.25PIK,05/2023,693,695,0.0,451
457,Health Care Providers & Services,Eyecare Services Partners Holdings LLC+One stop,One stop,L +9.25(a),4.14cash/8.25PIK,05/2023,428,428,0.0,278
458,Health Care Providers & Services,Eyecare Services Partners Holdings LLC+One stop,One stop,L +9.25(a),4.14cash/8.25PIK,05/2023,837,832,0.0,837
459,Health Care Providers & Services,Eyecare Services Partners Holdings LLC+One stop,One stop,L +9.25(a),4.14cash/8.25PIK,05/2023,837,832,0.0,544
460,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +4.5(h),7.26,03/2027,11224,11520,0.4,11224
461,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(5)(8)(9)(12)",One stop,C +4.5,N/A(6),03/2027,0,(  2  ),0.0,0
462,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +4.5(h),8.67,03/2027,502,542,0.0,502
463,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +4.5(h),8.67,03/2027,178,183,0.0,178
464,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,L +4.5(b),8.17,03/2027,74,74,0.0,74
465,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(5)(8)(12)",One stop,SF +4.5,N/A(6),03/2027,0,(  1  ),0.0,0
466,Health Care Providers & Services,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,C +4.5(h),8.67,03/2027,736,777,0.0,736
467,Health Care Providers & Services,Heartland Veterinary Partners LLC+Senior loan,One stop,SF +4.75(l),7.63,12/2026,844,837,0.0,827
468,Health Care Providers & Services,Heartland Veterinary Partners LLC+Senior loan,One stop,SF +4.75(l),7.63,12/2026,62,61,0.0,59
469,Health Care Providers & Services,Heartland Veterinary Partners LLC+Senior loan,One stop,SF +4.75,N/A(6),12/2026,0,0,0.0,0
470,Health Care Providers & Services,Klick Inc.+(8)(12),Senior loan,L +4.5(b),8.17,03/2028,9997,9919,0.4,9997
471,Health Care Providers & Services,Klick Inc.+(5)(8)(12),Senior loan,L +4.5,N/A(6),03/2026,0,(  1  ),0.0,0
472,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior loan",Senior loan,L +5.25(b),8.92,05/2025,2311,2305,0.1,2311
473,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior loan",Senior loan,L +5.25(b),8.92,05/2025,1858,1846,0.1,1858
474,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior loan",Senior loan,L +5.25(b),8.92,05/2025,1091,1113,0.0,1091
475,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+Senior loan",Senior loan,L +5.25(b),8.92,05/2025,60,60,0.0,60
476,Health Care Providers & Services,"Krueger-Gilbert Health Physics, LLC+(5)",Senior loan,L +5.25,N/A(6),05/2025,0,(  14  ),0.0,0
477,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C +5.5(h),9.67,05/2028,17736,19985,0.7,17381
478,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,L +5.5(b),9.17,05/2028,4326,4275,0.2,4239
479,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,L +5.5(b),9.17,05/2028,2816,2791,0.1,2760
480,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C +5.5(h),9.67,05/2028,1081,1188,0.0,1060
481,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C +5.5(h),9.67,05/2028,563,586,0.0,519
482,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,C +5.5(h),9.65,05/2026,103,106,0.0,100
483,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,L +5.5(b),9.17,05/2026,60,60,0.0,59
484,Health Care Providers & Services,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,L +5.5(b),9.17,05/2028,18,18,0.0,16
485,Health Care Providers & Services,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,SF +11.43(l),15.13,01/2023,22787,16786,0.7,17090
486,Health Care Providers & Services,"Oliver Street Dermatology Holdings, LLC+One stop",One stop,SF +6.25(l),9.95,01/2023,13521,12666,0.5,12845
487,Health Care Providers & Services,"Oliver Street Dermatology Holdings, LLC+One stop",One stop,SF +6.25(l),9.95,01/2023,348,329,0.0,331
488,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.#+One stop",One stop,L +5.75(b),8.56,01/2023,18732,18730,0.7,18732
489,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.*",One stop,L +5.75(b),8.56,01/2023,7553,7548,0.3,7553
490,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.#+One stop",One stop,L +5.75(b),8.56,01/2023,1539,1539,0.1,1539
491,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,L +5.75(b),8.56,01/2023,695,695,0.0,695
492,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,L +5.75(b),8.56,01/2023,184,184,0.0,184
493,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,L +5.75(a),8.81,01/2023,145,145,0.0,145
494,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,L +5.75(b),8.56,01/2023,105,105,0.0,105
495,Health Care Providers & Services,"Pinnacle Treatment Centers, Inc.+One stop",One stop,L +5.75(b),8.56,01/2023,37,37,0.0,37
496,Health Care Providers & Services,"PPT Management Holdings, LLC+(7)",One stop,L +8.5(b),8.28cash/2.50PIK,12/2022,25694,25514,0.8,19270
497,Health Care Providers & Services,"PPT Management Holdings, LLC+(7)",One stop,L +8.5(b),8.28cash/2.50PIK,12/2022,312,310,0.0,234
498,Health Care Providers & Services,"PPT Management Holdings, LLC+(7)",One stop,L +10.5(b),8.28cash/4.50PIK,12/2022,284,282,0.0,214
499,Health Care Providers & Services,"PPT Management Holdings, LLC+(7)",One stop,L +8.5(b),8.28cash/2.50PIK,12/2022,184,183,0.0,138
500,Health Care Providers & Services,"PPT Management Holdings, LLC+(7)",One stop,L +8.5(b),8.28cash/2.50PIK,12/2022,90,88,0.0,68
501,Health Care Providers & Services,"PPT Management Holdings, LLC+One stop",One stop,L +10.5,N/A(6),12/2022,0,0,0,0
502,Health Care Providers & Services,"Suveto Buyer, LLC+One stop",One stop,L +5.0(b),8.67,09/2027,18330,18110,0.7,17528
503,Health Care Providers & Services,"Suveto Buyer, LLC+One stop",One stop,L +5.0(b),8.66,09/2027,64,62,0.0,58
504,Health Care Technology,Health Care Technology,One stop,,,,,,,
505,Health Care Technology,Alegeus Technologies Holdings Corp.+Senior loan,One stop,L +8.25(b),10.95,09/2024,374,373,0,370
506,Health Care Technology,"Coding Solutions Acquisition, Inc.+One stop",One stop,SF +5.75(k),8.78,05/2028,5248,5199,0.2,5143
507,Health Care Technology,"Coding Solutions Acquisition, Inc.+One stop",One stop,SF +5.75(k),8.78,05/2028,10,10,0.0,9
508,Health Care Technology,"Coding Solutions Acquisition, Inc.+(5)",One stop,SF +5.75,N/A(6),05/2028,0,(  8  ),0.0,(  31  )
509,Health Care Technology,"Connexin Software, Inc.+One stop",One stop,L +8.5(b),11.31,02/2024,8619,8644,0.3,8619
510,Health Care Technology,"Connexin Software, Inc.+One stop",One stop,L +8.5,N/A(6),02/2024,0,0,0.0,0
511,Health Care Technology,"ESO Solution, Inc.+One stop",One stop,SF +7.0(l),10.56,03/2027,7549,7493,0.3,7549
512,Health Care Technology,"ESO Solution, Inc.+(5)",One stop,SF +7.0,N/A(6),03/2027,0,(  1  ),0.0,0
513,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),9.83,08/2026,6186,6161,0.2,6025
514,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),9.83,08/2026,2949,2919,0.1,2872
515,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),9.83,08/2026,1943,1929,0.1,1892
516,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),9.84,08/2026,1355,1336,0.1,1320
517,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),9.83,08/2026,635,631,0.0,618
518,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,L +5.75(a),8.31,09/2025,13,12,0.0,11
519,Health Care Technology,"HSI Halo Acquisition, Inc.+One stop",One stop,SF +5.75(m),9.86,08/2026,132,130,0.0,128
520,Health Care Technology,"Nextech Holdings, LLC+One stop",One stop,L +5.5(a)(b),8.31,06/2025,3931,3970,0.2,3891
521,Health Care Technology,"Nextech Holdings, LLC+One stop",One stop,L +5.5(a)(b),8.31,06/2025,1917,1909,0.1,1899
522,Health Care Technology,"Nextech Holdings, LLC+(5)",One stop,L +5.5,N/A(6),06/2025,0,(  1  ),0.0,(  6  )
523,Health Care Technology,Plasma Buyer LLC+One stop,One stop,SF +5.75(l),9.30,05/2029,5403,5301,0.2,5295
524,Health Care Technology,Plasma Buyer LLC+(5),One stop,SF +5.75,N/A(6),05/2028,0,(  1  ),0.0,(  1  )
525,Health Care Technology,Plasma Buyer LLC+(5),One stop,SF +5.75,N/A(6),05/2029,0,(  13  ),0.0,(  28  )
526,Health Care Technology,"Qgenda Intermediate Holdings, LLC+One stop",One stop,L +5.0(b),8.67,06/2025,14968,14968,0.6,14668
527,Health Care Technology,"Qgenda Intermediate Holdings, LLC#",One stop,L +5.0(b),8.67,06/2025,12194,12120,0.5,11950
528,Health Care Technology,"Qgenda Intermediate Holdings, LLC+One stop",One stop,L +5.0(b),8.67,06/2025,1455,1449,0.0,1425
529,Health Care Technology,"Qgenda Intermediate Holdings, LLC#",One stop,L +5.0(b),8.67,06/2025,973,973,0.0,953
530,Health Care Technology,"Qgenda Intermediate Holdings, LLC+(5)",One stop,L +5.0,N/A(6),06/2025,0,0,0.0,(  4  )
531,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,10386,10215,0.4,10386
532,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,10110,9614,0.4,10110
533,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,6661,6404,0.3,6661
534,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,1713,1686,0.1,1713
535,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,1523,1482,0.1,1523
536,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,1142,1124,0.0,1142
537,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,952,937,0.0,952
538,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,761,749,0.0,761
539,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,152,149,0.0,152
540,Health Care Technology,"Tebra Technologies, Inc.+One stop",One stop,SF +8.0(k),7.63cash/3.50PIK,06/2025,80,80,0.0,80
541,Health Care Technology,"Transaction Data Systems, Inc.*#+One stop",One stop,L +4.5(b),8.17,02/2026,66280,65504,2.6,64955
542,Health Care Technology,"Transaction Data Systems, Inc.+(5)",One stop,L +4.5,N/A(6),02/2026,0,(  4  ),0.0,(  6  )
543,Health Care Technology,"Veranex, Inc.+Senior loan",One stop,SF +4.75(m),7.52,04/2028,3178,3149,0.1,3146
544,Health Care Technology,"Veranex, Inc.+(5)",Senior loan,P +3.75,N/A(6),04/2028,0,0,0.0,(  1  )
545,Health Care Technology,"Veranex, Inc.+(5)",Senior loan,SF +4.75,N/A(6),04/2028,0,(  1  ),0.0,(  3  )
546,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",Senior loan,,,,,,,
547,"Hotels, Restaurants & Leisure","Barteca Restaurants, LLC#",One stop,SF +6.0(m),9.19,08/2028,7679,7604,0.3,7602
548,"Hotels, Restaurants & Leisure","Barteca Restaurants, LLC+(5)",One stop,SF +6.0,N/A(6),08/2028,0,(  1  ),0.0,(  1  )
549,"Hotels, Restaurants & Leisure","Barteca Restaurants, LLC+(5)",One stop,SF +6.0,N/A(6),08/2028,0,(  20  ),0.0,(  20  )
550,"Hotels, Restaurants & Leisure",BJH Holdings III Corp.*#+One stop,One stop,L +4.5(a),7.58,08/2025,50571,51317,2.0,49561
551,"Hotels, Restaurants & Leisure",BJH Holdings III Corp.+One stop,One stop,L +4.5(a),7.59,08/2025,70,66,0.0,54
552,"Hotels, Restaurants & Leisure","Davidson Hotel Company, LLC+One stop",One stop,L +5.25(a),8.37,07/2024,7096,7080,0.3,7096
553,"Hotels, Restaurants & Leisure","Davidson Hotel Company, LLC+One stop",One stop,L +5.25(a),8.37,07/2024,1092,1090,0.0,1092
554,"Hotels, Restaurants & Leisure","Davidson Hotel Company, LLC+One stop",One stop,L +5.25,N/A(6),07/2024,0,0,0.0,0
555,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC*#+One stop",One stop,SF +4.75(m),7.58,01/2026,9393,9401,0.4,9393
556,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC+One stop",One stop,SF +4.75(c)(m),7.58,01/2026,896,897,0.0,896
557,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC+One stop",One stop,SF +4.75(c)(m),7.58,01/2026,8,8,0.0,8
558,"Hotels, Restaurants & Leisure","EOS Fitness Opco Holdings, LLC+(5)",One stop,SF +4.75,N/A(6),01/2026,0,(  12  ),0.0,0
559,"Hotels, Restaurants & Leisure",Freddy's Frozen Custard LLC+One stop,One stop,L +5.0(b),8.16,03/2027,9160,9093,0.4,9160
560,"Hotels, Restaurants & Leisure",Freddy's Frozen Custard LLC+(5),One stop,L +5.0,N/A(6),03/2027,0,(  1  ),0.0,0
561,"Hotels, Restaurants & Leisure",Harri US LLC+One stop,One stop,L +10.0(b),8.91cash/4.00PIK,08/2026,804,720,0.0,806
562,"Hotels, Restaurants & Leisure",Harri US LLC+One stop,One stop,L +10.0,N/A(6),08/2026,0,0,0.0,0
563,"Hotels, Restaurants & Leisure",Harri US LLC+(5),One stop,L +10.0,N/A(6),08/2026,0,(  6  ),0.0,4
564,"Hotels, Restaurants & Leisure","Health Buyer, LLC+Senior loan",One stop,SF +5.25(m),7.98,04/2029,2604,2567,0.1,2447
565,"Hotels, Restaurants & Leisure","Health Buyer, LLC+Senior loan",One stop,SF +5.25(k),8.03,04/2028,2,2,0.0,1
566,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC+One stop",One stop,SF +4.75(l),8.45,11/2025,1000,990,0.0,1000
567,"Hotels, Restaurants & Leisure","SSRG Holdings, LLC+One stop",One stop,SF +4.75(l),8.45,11/2025,20,20,0.0,20
568,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC+One stop",One stop,SF +5.25(l),7.98,09/2026,19950,19767,0.8,19950
569,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC*#",One stop,SF +5.25(k)(l),8.26,09/2026,13695,13553,0.6,13695
570,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC#",One stop,SF +5.25(k)(l),8.01,09/2026,5830,5773,0.2,5830
571,"Hotels, Restaurants & Leisure","Tropical Smoothie Cafe Holdings, LLC+(5)",One stop,SF +4.25,N/A(6),09/2026,0,(  1  ),0.0,0
572,Household Durables,Household Durables,One stop,,,,,,,
573,Household Durables,Groundworks LLC+Senior loan,One stop,L +5.0(b),7.81,01/2026,4615,4569,0.2,4615
574,Household Durables,Groundworks LLC+Senior loan,One stop,L +5.0(b),7.81,01/2026,1805,1786,0.1,1805
575,Household Durables,Groundworks LLC+Senior loan,One stop,L +5.0(b),7.81,01/2026,1203,1193,0.0,1203
576,Household Durables,Groundworks LLC+Senior loan,One stop,L +5.0(b),7.81,01/2026,1072,1060,0.0,1072
577,Household Durables,Groundworks LLC+Senior loan,One stop,L +5.0(b),7.08,01/2026,82,82,0.0,82
578,Household Durables,Groundworks LLC+Senior loan,One stop,L +5.0(b),7.81,01/2026,56,52,0.0,56
579,Household Durables,Groundworks LLC+Senior loan,One stop,L +5.0,N/A(6),01/2026,0,0,0.0,0
580,Household Products,Household Products,One stop,,,,,,,
581,Household Products,"WU Holdco, Inc.#+One stop",One stop,L +5.5(b),9.17,03/2026,3743,3790,0.1,3630
582,Household Products,"WU Holdco, Inc.+One stop",One stop,L +5.5(b),9.17,03/2026,1318,1318,0.1,1279
583,Household Products,"WU Holdco, Inc.+One stop",One stop,L +5.5(b),9.17,03/2026,342,340,0.0,332
584,Household Products,"WU Holdco, Inc.+One stop",One stop,L +5.5(b)(c),8.11,03/2025,26,25,0.0,24
585,Industrial Conglomerates,Industrial Conglomerates,One stop,,,,,,,
586,Industrial Conglomerates,Arch Global CCT Holdings Corp.#+Senior loan,One stop,L +4.75(a),7.87,04/2026,2355,2401,0.1,2331
587,Industrial Conglomerates,Arch Global CCT Holdings Corp.+Senior loan,One stop,L +4.75(b),8.42,04/2026,135,134,0.0,134
588,Industrial Conglomerates,Arch Global CCT Holdings Corp.+Senior loan,One stop,L +4.75(b),8.42,04/2026,76,75,0.0,74
589,Industrial Conglomerates,Arch Global CCT Holdings Corp.+Senior loan,One stop,L +4.75,N/A(6),04/2025,0,0,0.0,0
590,Industrial Conglomerates,"Dwyer Instruments, Inc.+One stop",One stop,L +6.0(b),9.67,07/2027,3922,3847,0.2,3844
591,Industrial Conglomerates,"Dwyer Instruments, Inc.+One stop",One stop,L +5.5(c),8.38,07/2027,7,6,0.0,6
592,Industrial Conglomerates,"Dwyer Instruments, Inc.+(5)",One stop,L +6.0,N/A(6),07/2027,0,(  9  ),0,(  10  )
593,Industrial Conglomerates,Essential Services Holdings Corporation+One stop,One stop,L +5.75(a)(b),8.07,11/2026,819,810,0.0,789
594,Industrial Conglomerates,Essential Services Holdings Corporation+(5),One stop,L +5.75,N/A(6),11/2025,0,(  1  ),0.0,(  2  )
595,Industrial Conglomerates,Excelitas Technologies Corp.+One stop,One stop,SF +5.75(l),8.59,08/2029,7131,6989,0.3,7060
596,Industrial Conglomerates,Excelitas Technologies Corp.+(8)(9),One stop,E +5.75(e),6.08,08/2029,1155,1193,0.0,1144
597,Industrial Conglomerates,Excelitas Technologies Corp.+One stop,One stop,SF +5.75(l),8.59,08/2028,92,89,0.0,89
598,Industrial Conglomerates,Excelitas Technologies Corp.+(5),One stop,SF +5.75,N/A(6),08/2029,0,(  13  ),0.0,(  14  )
599,Industrial Conglomerates,Madison Safety & Flow LLC+Senior loan,One stop,SF +3.6(k),6.63,03/2025,443,443,0.0,443
600,Industrial Conglomerates,Madison Safety & Flow LLC+Senior loan,One stop,SF +3.6(k)(l),6.64,03/2025,2,2,0.0,2
601,Industrial Conglomerates,Specialty Measurement Bidco Limited+(8)(10),One stop,L +5.75(b),8.82,11/2027,7961,7800,0.3,7961
602,Industrial Conglomerates,Specialty Measurement Bidco Limited+(8)(9)(10),One stop,E +5.75(e),6.75,11/2027,6556,7833,0.3,6556
603,Industrial Conglomerates,Specialty Measurement Bidco Limited+(5)(8)(9)(10),One stop,SN +5.75,N/A(6),11/2027,0,(  39  ),0.0,0
604,Insurance,Insurance,One stop,,,,,,,
605,Insurance,"Alera Group, Inc.+One stop",One stop,SF +6.0(l),9.06,10/2028,25370,25153,1.0,24297
606,Insurance,"Alera Group, Inc.+One stop",One stop,SF +6.0(k)(l),9.06,10/2028,7210,7117,0.3,6905
607,Insurance,"Alera Group, Inc.+One stop",One stop,SF +6.0(k)(l),9.07,10/2028,463,458,0.0,437
608,Insurance,"AMBA Buyer, Inc.+One stop",One stop,SF +5.25(l)(m),9.33,07/2027,3188,3163,0.1,3157
609,Insurance,"AMBA Buyer, Inc.+One stop",One stop,SF +5.25(m),6.43,07/2027,950,946,0.0,940
610,Insurance,"AMBA Buyer, Inc.+One stop",One stop,SF +5.25(l)(m),9.33,07/2027,790,783,0.0,782
611,Insurance,"AMBA Buyer, Inc.+One stop",One stop,SF +5.25,N/A(6),07/2027,0,0,0.0,0
612,Insurance,"AMBA Buyer, Inc.+(5)",One stop,SF +5.25,N/A(6),07/2027,0,0,0.0,(  1  )
613,Insurance,"Captive Resources Midco, LLC+One stop",One stop,SF +5.5(k),8.53,07/2029,9813,9624,0.4,9616
614,Insurance,"Captive Resources Midco, LLC+(5)",One stop,SF +5.5,N/A(6),07/2028,0,(  4  ),0.0,(  4  )
615,Insurance,"Integrity Marketing Acquisition, LLC+Senior loan",One stop,L +5.5(c),7.58,08/2025,3046,3007,0.1,3020
616,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,L +5.75(c),7.83,08/2025,2421,2414,0.1,2415
617,Insurance,"Integrity Marketing Acquisition, LLC+Senior loan",One stop,L +5.75(c),7.87,08/2025,1517,1497,0.1,1513
618,Insurance,"Integrity Marketing Acquisition, LLC+Senior loan",One stop,L +5.75(c),7.40,08/2025,774,768,0.0,772
619,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,L +5.75(c),7.74,08/2025,468,465,0.0,467
620,Insurance,"Integrity Marketing Acquisition, LLC+Senior loan",One stop,L +5.75(c),8.85,08/2025,244,242,0.0,244
621,Insurance,"Integrity Marketing Acquisition, LLC+Senior loan",One stop,L +5.5(b)(c),8.67,08/2025,184,183,0.0,182
622,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,L +5.75,N/A(6),08/2025,0,0,0.0,0
623,Insurance,"Integrity Marketing Acquisition, LLC+One stop",One stop,SF +5.75(l),8.56,08/2025,1117,1082,0.0,1096
624,Insurance,"J.S. Held Holdings, LLC#+One stop",One stop,L +5.5(b),9.17,07/2025,6422,6402,0.3,6380
625,Insurance,"J.S. Held Holdings, LLC+One stop",One stop,L +5.5(b),9.17,07/2025,1478,1458,0.1,1468
626,Insurance,"J.S. Held Holdings, LLC+One stop",One stop,SF +5.5(l),9.20,07/2025,1430,1406,0.1,1416
627,Insurance,"J.S. Held Holdings, LLC+One stop",One stop,SF +5.5(l),9.20,07/2025,77,72,0.0,71
628,Insurance,"J.S. Held Holdings, LLC+One stop",One stop,P +4.5(d),10.75,07/2025,48,45,0.0,46
629,Insurance,Keystone Agency Partners LLC+Senior loan,One stop,SF +6.0(l),9.70,05/2027,2850,2810,0.1,2793
630,Insurance,Keystone Agency Partners LLC+Senior loan,One stop,SF +6.0(l),9.70,05/2027,182,180,0.0,179
631,Insurance,Keystone Agency Partners LLC+Senior loan,One stop,SF +6.0(l),9.35,05/2027,160,146,0.0,141
632,Insurance,"Long Term Care Group, Inc.+One stop",One stop,L +6.0(a),8.82,09/2027,2984,2935,0.1,2984
633,Insurance,Majesco*#,One stop,L +7.25(b),10.93,09/2027,18751,18522,0.7,18751
634,Insurance,Majesco+(5),One stop,L +7.25,N/A(6),09/2026,0,(  2  ),0.0,0
635,Insurance,"Norvax, LLC+Senior loan",One stop,L +7.5(b),11.18,09/2025,32784,32498,1.2,30161
636,Insurance,"Norvax, LLC+Senior loan",One stop,L +7.5(b),11.18,09/2025,9925,9765,0.4,9131
637,Insurance,"Pareto Health Intermediate Holdings, Inc.+One stop",One stop,L +4.75(c),7.63,08/2025,7225,7174,0.3,7081
